,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
1354,1.0,0.6666666666666666,1,0,1.0,1,0.6666666666666666,5,1354,1183,1171,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,46,8,7,0,1,1,0,0,2,0,1,510
1355,0.6666666666666666,0.3333333333333333,1,0,1.0,1,0.3333333333333333,3,1355,1184,1172,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5,34,3,1,0,1,1,1,1,0,0,1,511
1356,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.3333333333333333,2,1356,1185,1173,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,36,9,8,0,1,1,1,1,0,1,1,113
1357,0.6666666666666666,0.0,1,1,1.0,1,1.0,3,1357,1186,1174,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,2,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,1,1,2,34,3,1,0,1,1,0,2,0,1,1,270
1358,0.6666666666666666,0.0,1,0,1.0,1,0.3333333333333333,1,1358,1187,1175,0,3,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,3,37,2,6,4,1,1,2,3,0,0,1,120
1359,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.3333333333333333,3,1359,1188,1176,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,1,23,1,2,0,1,1,1,1,0,1,1,149
1360,1.0,0.6666666666666666,0,1,1.0,1,0.6666666666666666,3,1360,1189,1173,1,0,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,3,0,1,0,1,1,0,34,8,1,4,1,1,0,0,0,1,1,237
1361,1.0,0.0,1,1,1.0,0,0.3333333333333333,5,1361,1190,1177,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,1,5,3,1,0,0,0,1,1,0,1,1,8
1362,1.0,0.6666666666666666,1,1,1.0,1,1.0,2,1362,1191,1178,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,1,2,22,10,4,1,1,1,0,2,0,1,1,512
1363,0.0,0.0,1,0,0.0,0,0.3333333333333333,2,1363,1192,1179,2,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,1,48,8,6,0,0,2,1,1,2,0,0,513
1364,1.0,0.0,0,1,1.0,1,0.6666666666666666,1,1364,1193,1180,1,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0,4,1,1,0,0,0,1,1,275
1365,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,3,1365,1194,1181,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,33,1,2,1,1,1,0,0,2,1,1,514
1366,0.6666666666666666,0.6666666666666666,0,0,1.0,1,0.3333333333333333,2,1366,1195,1182,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,2,0,0,0,1,1,1,1,7,8,4,1,1,1,1,1,2,0,1,515
1367,1.0,0.0,1,1,1.0,1,1.0,5,1367,1196,1183,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,5,8,3,3,1,1,0,2,0,1,1,122
1368,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.3333333333333333,2,1368,1197,1184,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,1,36,8,8,0,1,1,1,1,0,1,1,490
1369,1.0,0.3333333333333333,1,1,1.0,0,1.0,4,1369,1198,1185,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,4,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,4,2,40,1,7,0,0,2,0,2,2,1,1,516
1371,1.0,0.3333333333333333,0,1,1.0,1,0.6666666666666666,4,1371,1199,1187,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,1,0,1,1,0,39,7,8,4,1,1,0,0,0,1,1,518
1372,1.0,0.6666666666666666,1,1,1.0,1,1.0,5,1372,1200,1187,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,2,5,9,3,3,1,1,0,2,0,1,1,122
1373,1.0,0.3333333333333333,1,1,1.0,1,1.0,1,1373,1201,1188,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,16,6,0,1,1,1,0,2,0,1,1,182
1375,0.6666666666666666,0.3333333333333333,1,1,1.0,0,0.6666666666666666,4,1375,1202,1189,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,14,10,8,0,0,0,0,0,0,1,1,519
1376,0.6666666666666666,0.3333333333333333,1,0,1.0,1,0.3333333333333333,4,1376,1203,1190,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,1,1,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,5,14,2,8,0,1,1,1,1,0,0,1,28
1377,1.0,0.0,0,0,1.0,0,1.0,3,1377,1204,1191,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,2,0,0,0,1,1,2,2,11,1,2,0,0,2,0,2,0,0,1,520
1378,1.0,0.6666666666666666,1,1,1.0,1,1.0,2,1378,1205,1192,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,29,1,9,0,1,1,0,2,0,1,1,76
1379,0.6666666666666666,0.0,1,0,0.0,1,0.3333333333333333,2,1379,1206,1193,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,1,8,3,4,0,1,1,1,1,1,0,0,40
1380,0.6666666666666666,0.3333333333333333,0,0,1.0,0,0.3333333333333333,5,1380,1207,1194,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,1,5,8,3,0,0,3,1,1,2,0,1,521
1382,1.0,0.3333333333333333,1,0,0.0,1,0.6666666666666666,3,1382,1208,1196,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,2,0,2
1383,0.6666666666666666,0.3333333333333333,1,0,1.0,1,0.3333333333333333,1,1383,1209,1193,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,15,9,0,1,1,1,2,3,0,2,1,522
1384,0.0,0.3333333333333333,0,0,1.0,1,1.0,2,1384,1210,1197,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,24,7,9,0,1,1,0,2,0,0,1,471
1385,1.0,0.6666666666666666,1,0,1.0,0,0.6666666666666666,1,1385,1210,1198,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,2,0,0,0,1,1,3,0,27,3,4,0,0,3,0,0,0,0,1,523
1386,1.0,0.6666666666666666,1,1,1.0,0,1.0,4,1386,1210,1199,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,2,14,5,8,0,0,0,0,2,0,1,1,131
1387,1.0,1.0,1,1,1.0,1,0.6666666666666666,3,1387,1210,1200,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,1,0,34,1,1,0,1,1,0,0,1,1,1,208
1388,1.0,1.0,1,1,1.0,0,0.6666666666666666,2,1388,1211,1201,1,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,3,0,32,3,4,0,0,3,0,0,0,1,1,524
1389,1.0,0.0,0,0,1.0,1,0.6666666666666666,5,1389,1212,1198,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,1,1,0,6,3,3,0,1,1,0,0,0,0,1,393
1390,1.0,0.3333333333333333,1,0,1.0,1,0.3333333333333333,4,1390,1213,1202,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,1,3,14,3,8,4,1,1,2,3,0,0,1,525
1391,0.6666666666666666,0.6666666666666666,1,0,1.0,0,0.6666666666666666,1,1391,1213,1202,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,3,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,1,1,3,0,15,3,0,0,0,3,0,0,0,0,1,526
1392,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.3333333333333333,5,1392,1213,1203,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,5,10,3,3,1,1,1,1,0,1,1,93
1393,0.6666666666666666,0.6666666666666666,1,0,0.0,1,0.3333333333333333,3,1393,1214,1204,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,3,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,44,3,2,0,1,1,1,1,0,0,0,267
1394,1.0,0.3333333333333333,1,1,1.0,1,0.3333333333333333,5,1394,1215,1205,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,1,13,7,7,0,1,1,1,1,2,1,1,527
1395,1.0,0.3333333333333333,1,1,1.0,1,0.6666666666666666,5,1395,1216,1206,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,1,1,0,25,8,7,0,1,1,0,0,1,1,1,34
1396,1.0,1.0,1,1,1.0,1,1.0,2,1396,1215,1207,1,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,2,30,9,9,0,1,1,0,2,0,1,1,76
1397,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,3,1397,1217,1206,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,21,4,2,0,1,1,0,0,0,1,1,17
1398,0.3333333333333333,0.0,1,1,1.0,0,0.3333333333333333,2,1398,1217,1207,3,3,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,1,0,0,1,3,1,8,7,4,4,0,3,1,1,0,1,1,491
1399,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,1,1399,1218,1208,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,3,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,2,1,1,0,1,1,2,27,5,4,0,1,1,0,2,0,1,1,528
1400,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,3,1400,1219,1209,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,2,34,2,1,0,1,1,0,2,0,1,1,452
1401,1.0,1.0,0,1,1.0,1,0.3333333333333333,4,1401,1220,1210,1,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,1,1,3,14,7,8,1,1,1,2,3,0,1,1,529
1402,1.0,0.6666666666666666,0,1,1.0,1,0.3333333333333333,2,1402,1221,1211,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,1,7,1,4,1,1,1,1,1,0,1,1,292
1403,0.6666666666666666,0.3333333333333333,0,0,0.0,0,0.6666666666666666,5,1403,1222,1212,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,8,3,1,0,0,0,0,2,0,0,530
1404,1.0,0.6666666666666666,1,0,1.0,1,1.0,3,1404,1222,1213,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,3,3,1,0,1,1,0,2,0,0,1,320
1405,1.0,0.6666666666666666,1,1,1.0,1,0.6666666666666666,2,1405,1222,1214,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,3,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,1,0,1,1,0,41,5,9,0,1,1,0,0,0,1,1,144
1406,1.0,0.0,0,1,1.0,1,0.3333333333333333,3,1406,1223,1215,1,3,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,3,1,0,1,0,1,1,2,3,0,1,1,531
1407,0.6666666666666666,0.3333333333333333,1,0,0.0,1,0.3333333333333333,3,1407,1224,1216,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3,44,3,1,4,1,1,2,3,0,0,0,532
1408,1.0,0.6666666666666666,1,1,1.0,1,0.3333333333333333,4,1408,1224,1217,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,14,5,8,0,1,1,1,1,0,1,1,54
1409,0.0,0.0,0,1,0.5,1,1.0,1,1409,1225,1217,2,3,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,0,1,0,3,1,2,37,1,8,1,1,1,0,2,1,1,0,141
1410,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.6666666666666666,3,1410,1225,1218,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,2,2,1,0,0,1,1,0,34,8,1,1,1,1,0,0,0,1,1,162
1411,0.6666666666666666,0.6666666666666666,0,1,1.0,1,0.6666666666666666,4,1411,1226,1211,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,14,5,8,3,1,1,0,0,0,1,1,181
1412,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,3,1412,1226,1219,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,2,2,0,1,0,1,1,2,3,1,1,0,1,1,0,2,0,1,1,273
